SENTENCE,TEXT,POS,POS_GROUPED
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente",reçevui,VERB,VERB
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente",à,ADP,FUNC
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente",Ciampino,PROPN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente",da-a,VERB,VERB
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente",prescidente,ADV,ADV
Meloni e da-o ministr Tajani.,Meloni,PROPN,NOUN
Meloni e da-o ministr Tajani.,e,CCONJ,FUNC
Meloni e da-o ministr Tajani.,da-o,PROPN,NOUN
Meloni e da-o ministr Tajani.,ministr,PROPN,NOUN
Meloni e da-o ministr Tajani.,Tajani,PROPN,NOUN
Meloni e da-o ministr Tajani.,.,PUNCT,PUNCT
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,«,PUNCT,PUNCT
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,A,DET,PRON
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,nòstra,NOUN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,contentessa,VERB,VERB
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,a,ADP,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,gh’à,PROPN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,un,PROPN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,prexo,PROPN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,ertiscimo,ADJ,ADJ
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,–,SYM,OTHER
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,o,DET,PRON
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,l’à,NOUN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,dito,VERB,VERB
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,o,DET,PRON
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,Trentini,PROPN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,–,PROPN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,gh’emmo,VERB,VERB
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,beseugno,ADJ,ADJ
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,de,ADP,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,sënitæ,SYM,OTHER
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma,ma,PROPN,NOUN
i patimenti no se scassan».,i,PROPN,NOUN
i patimenti no se scassan».,patimenti,VERB,VERB
i patimenti no se scassan».,no,ADP,FUNC
i patimenti no se scassan».,se,ADP,FUNC
i patimenti no se scassan».,scassan,NOUN,NOUN
i patimenti no se scassan».,»,PUNCT,PUNCT
i patimenti no se scassan».,.,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",«,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",A,DET,PRON
"«A l’é stæta ben ben dua», o commento do Burlò.",l’é,NOUN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",stæta,PROPN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",ben,PROPN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",ben,PROPN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",dua,PROPN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",»,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",",",PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",o,DET,PRON
"«A l’é stæta ben ben dua», o commento do Burlò.",commento,NOUN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",do,ADP,FUNC
"«A l’é stæta ben ben dua», o commento do Burlò.",Burlò,PROPN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",.,PUNCT,PUNCT
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",A,DET,PRON
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",diplomaçia,NOUN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",e,CCONJ,FUNC
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",i,PROPN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",serviçi,NOUN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",segretti,VERB,VERB
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",son,PROPN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",a-o,VERB,VERB
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",travaggio,NOUN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",pe,ADP,FUNC
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",portâ,NOUN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",inderê,VERB,VERB
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",atri,PROPN,NOUN
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",42,NUM,ADJ
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",italien,VERB,VERB
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

",.,PUNCT,PUNCT
"A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.

","

",SPACE,OTHER
Miggiæa de mòrti in,Miggiæa,PROPN,NOUN
Miggiæa de mòrti in,de,ADP,FUNC
Miggiæa de mòrti in,mòrti,PROPN,NOUN
Miggiæa de mòrti in,in,PROPN,NOUN
Iran pe-e proteste contra o regimme di ayatollah.,Iran,PROPN,NOUN
Iran pe-e proteste contra o regimme di ayatollah.,pe-e,VERB,VERB
Iran pe-e proteste contra o regimme di ayatollah.,proteste,NOUN,NOUN
Iran pe-e proteste contra o regimme di ayatollah.,contra,ADP,FUNC
Iran pe-e proteste contra o regimme di ayatollah.,o,DET,PRON
Iran pe-e proteste contra o regimme di ayatollah.,regimme,NOUN,NOUN
Iran pe-e proteste contra o regimme di ayatollah.,di,PROPN,NOUN
Iran pe-e proteste contra o regimme di ayatollah.,ayatollah,PROPN,NOUN
Iran pe-e proteste contra o regimme di ayatollah.,.,PUNCT,PUNCT
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",Iran,PROPN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",International,PROPN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",o,DET,PRON
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",l’à,PROPN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",astimmou,VERB,VERB
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",a-o,VERB,VERB
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",manco,NOUN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",12mia,NUM,ADJ
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",vittime,NOUN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",",",PUNCT,PUNCT
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",e,CCONJ,FUNC
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",ciù,NOUN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",tante,ADV,ADV
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",sotta,ADJ,ADJ
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",i,ADP,FUNC
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",30,NUM,ADJ
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",anni,ADJ,ADJ
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",",",PUNCT,PUNCT
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",pe-o,ADJ,ADJ
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",governo,NOUN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",son,PROPN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",3mia,PROPN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",compreiso,NOUN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",a,ADP,FUNC
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",poliçia,NOUN,NOUN
"Iran International o l’à astimmou a-o manco 12mia vittime, e ciù tante sotta i 30 anni, pe-o governo son 3mia compreiso a poliçia.",.,PUNCT,PUNCT
O prescidente american Donald Trump,O,DET,PRON
O prescidente american Donald Trump,prescidente,ADJ,ADJ
O prescidente american Donald Trump,american,PROPN,NOUN
O prescidente american Donald Trump,Donald,PROPN,NOUN
O prescidente american Donald Trump,Trump,PROPN,NOUN
o l’à sponciou,o,DET,PRON
o l’à sponciou,l’à,NOUN,NOUN
o l’à sponciou,sponciou,VERB,VERB
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,i,PROPN,NOUN
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,manifestanti,VERB,VERB
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,à,ADP,FUNC
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,anâ,PROPN,NOUN
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,avanti,VERB,VERB
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,e,CCONJ,FUNC
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,piggiâ,NOUN,NOUN
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,o,DET,PRON
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,contròllo,NOUN,NOUN
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,de,ADP,FUNC
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,instituçioin,PROPN,NOUN
i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin:,:,PUNCT,PUNCT
"«L’aggiutto o l’é in arrivo», o l’à promisso.",«,PUNCT,PUNCT
"«L’aggiutto o l’é in arrivo», o l’à promisso.",L’aggiutto,VERB,VERB
"«L’aggiutto o l’é in arrivo», o l’à promisso.",o,DET,PRON
"«L’aggiutto o l’é in arrivo», o l’à promisso.",l’é,PROPN,NOUN
"«L’aggiutto o l’é in arrivo», o l’à promisso.",in,X,OTHER
"«L’aggiutto o l’é in arrivo», o l’à promisso.",arrivo,ADJ,ADJ
"«L’aggiutto o l’é in arrivo», o l’à promisso.",»,PUNCT,PUNCT
"«L’aggiutto o l’é in arrivo», o l’à promisso.",",",PUNCT,PUNCT
"«L’aggiutto o l’é in arrivo», o l’à promisso.",o,DET,PRON
"«L’aggiutto o l’é in arrivo», o l’à promisso.",l’à,NOUN,NOUN
"«L’aggiutto o l’é in arrivo», o l’à promisso.",promisso,ADJ,ADJ
"«L’aggiutto o l’é in arrivo», o l’à promisso.",.,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,Pe,PROPN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,Mosca,PROPN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,e,CCONJ,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,menasse,VERB,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,à,ADP,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,Teheran,PROPN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,«,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,no,ADP,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,se,PRON,PRON
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,peuan,NOUN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,açettâ,ADJ,ADJ
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,»,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,e,CCONJ,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,un,PROPN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,neuvo,PROPN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,attacco,VERB,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,o,DET,PRON
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,l’avieiva,NOUN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,«,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,conseguense,NOUN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,desastrose,ADJ,ADJ
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,»,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,.,PUNCT,PUNCT
Ma i Stati,Ma,PROPN,NOUN
Ma i Stati,i,ADP,FUNC
Ma i Stati,Stati,PROPN,NOUN
Unii saieivan pronti o mæximo à un intervento militare.,Unii,PROPN,NOUN
Unii saieivan pronti o mæximo à un intervento militare.,saieivan,VERB,VERB
Unii saieivan pronti o mæximo à un intervento militare.,pronti,VERB,VERB
Unii saieivan pronti o mæximo à un intervento militare.,o,DET,PRON
Unii saieivan pronti o mæximo à un intervento militare.,mæximo,NOUN,NOUN
Unii saieivan pronti o mæximo à un intervento militare.,à,ADP,FUNC
Unii saieivan pronti o mæximo à un intervento militare.,un,PROPN,NOUN
Unii saieivan pronti o mæximo à un intervento militare.,intervento,NOUN,NOUN
Unii saieivan pronti o mæximo à un intervento militare.,militare,ADJ,ADJ
Unii saieivan pronti o mæximo à un intervento militare.,.,PUNCT,PUNCT
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,I,PROPN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,Paixi,PROPN,NOUN
