SENTENCE,TEXT,POS_GE,POS_IT,POS_FR,POS_PT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",anni,NOUN,NOUN,NOUN,ADJ
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Youssef,NOUN,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Abanoub,NOUN,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",originäio,ADJ,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC,FUNC,FUNC,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",l,PRON,NA,NA,NA
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",’,PUNCT,NA,NA,NA
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Egitto,NOUN,NOUN,NOUN,NA
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",o,PRON,FUNC,FUNC,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",l,PRON,NA,NA,NA
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",’,PUNCT,NA,NA,NA
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",é,VERB,NOUN,VERB,NA
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",stæto,VERB,ADJ,NOUN,VERB
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",ammassou,VERB,ADJ,NOUN,VERB
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",con,FUNC,FUNC,OTHER,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",unna,PRON,NOUN,VERB,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",cotellâ,NOUN,VERB,VERB,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",da,FUNC,FUNC,OTHER,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",un,PRON,PRON,PRON,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",compagno,NOUN,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC,FUNC,FUNC,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",scheua,NOUN,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",inte,FUNC,VERB,ADJ,ADJ
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",un,PRON,PRON,PRON,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",instituto,NOUN,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",profescionale,ADJ,ADJ,ADJ,VERB
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC,FUNC,FUNC,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Spezza,NOUN,NOUN,NOUN,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",.,PUNCT,PUNCT,PUNCT,PUNCT
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,O,PRON,FUNC,NOUN,PRON
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,l,PRON,NA,NA,NA
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,’,PUNCT,NA,NA,NA
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,é,VERB,NOUN,VERB,NA
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,avvegnuo,VERB,VERB,VERB,VERB
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,a-i,FUNC,NA,NA,VERB
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,16,ADJ,ADJ,ADJ,ADJ
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,de,FUNC,FUNC,FUNC,FUNC
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,zenâ,NOUN,NOUN,NOUN,ADJ
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,pöco,ADJ,VERB,ADJ,NOUN
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,primma,ADV,NOUN,ADJ,ADV
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,de,FUNC,FUNC,FUNC,FUNC
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,mezogiorno,NOUN,NOUN,NOUN,NOUN
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,.,PUNCT,PUNCT,PUNCT,PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",A,PRON,FUNC,VERB,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",poliçia,NOUN,NOUN,VERB,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",a,PRON,FUNC,VERB,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",l,PRON,NA,NA,NA
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",’,PUNCT,NA,NA,NA
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",à,VERB,NOUN,FUNC,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",arrestou,VERB,NOUN,NOUN,VERB
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",un,PRON,PRON,PRON,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",studente,NOUN,NOUN,NOUN,ADV
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",de,FUNC,FUNC,FUNC,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",18,ADJ,ADJ,ADJ,ADJ
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",anni,NOUN,NOUN,NOUN,VERB
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",de,FUNC,FUNC,FUNC,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",naçionalitæ,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",marocchiña,ADJ,NOUN,NOUN,ADJ
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",",",PUNCT,PUNCT,PUNCT,PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",Zouhair,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",Atif,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",",",PUNCT,PUNCT,PUNCT,PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",bloccou,ADJ,NOUN,NOUN,VERB
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",e,FUNC,FUNC,PRON,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",desarmou,ADJ,VERB,NOUN,VERB
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",da,FUNC,FUNC,OTHER,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",un,PRON,PRON,PRON,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",professô,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",.,PUNCT,PUNCT,PUNCT,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",Segondo,FUNC,VERB,NOUN,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",a,FUNC,FUNC,VERB,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",reconstruçion,NOUN,NOUN,NOUN,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",i,PRON,PRON,ADJ,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",doî,ADJ,NOUN,FUNC,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",aivan,VERB,NOUN,NOUN,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",comensou,VERB,VERB,NOUN,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",a,FUNC,FUNC,VERB,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",rattellâ,VERB,NOUN,VERB,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",inti,FUNC,NOUN,PRON,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",bagni,NOUN,ADJ,NOUN,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",se,PRON,FUNC,PRON,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",pensa,VERB,VERB,VERB,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",pe,FUNC,PRON,FUNC,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",unna,PRON,NOUN,VERB,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",figgia,NOUN,NOUN,VERB,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",dapeu,ADV,NOUN,FUNC,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",gh,PRON,NA,NA,NA
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",’,PUNCT,NA,NA,NA
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",é,VERB,FUNC,FUNC,NA
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",stæto,VERB,ADJ,NOUN,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",l,PRON,NA,NA,NA
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",’,PUNCT,NA,NA,NA
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",aggrescion,NOUN,NOUN,NOUN,ADJ
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",inte,FUNC,VERB,ADJ,ADJ
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",unna,PRON,ADJ,ADJ,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",classe,NOUN,NOUN,NOUN,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",.,PUNCT,PUNCT,PUNCT,PUNCT
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,A,PRON,NOUN,NOUN,PRON
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,lamma,NOUN,NOUN,VERB,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,a,PRON,FUNC,VERB,PRON
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,l,PRON,NA,NA,NA
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,’,PUNCT,NA,NA,NA
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,é,VERB,NOUN,VERB,NA
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,arrivâ,VERB,VERB,ADJ,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,fin,ADV,ADV,NOUN,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,a-o,FUNC,NA,NA,VERB
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,figæto,NOUN,ADJ,VERB,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,e,FUNC,FUNC,PRON,FUNC
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,a-a,FUNC,NA,NA,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,minsa,NOUN,NOUN,VERB,ADJ
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,.,PUNCT,PUNCT,PUNCT,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",I,PRON,PRON,NOUN,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",meghi,NOUN,NOUN,NOUN,ADJ
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",de,FUNC,PUNCT,FUNC,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",l,PRON,NA,NA,NA
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT,NA,NA,NA
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",uspiâ,NOUN,NOUN,ADJ,NA
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",Sant,ADJ,NA,NA,NA
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT,NA,NA,NA
